timestamp,open,high,low,close,volume,vwap,vwap_std,vwap_sd1_upper,vwap_sd1_lower,vwap_sd2_upper,vwap_sd2_lower,atr,volume_avg,volume_ratio,delta,delta_direction,delta_flip
2025-10-03 10:00:00.676670,610.2,654.98,587.2,631.51,8026,628.8776858879663,15.021743167082166,643.8994290550485,613.8559427208842,658.9211722221306,598.834199553802,47.323,7872.5,1.0194982534137822,21.309999999999945,POSITIVE,True
2025-10-03 14:00:00.676670,631.51,643.81,608.77,632.97,11017,632.8345289810103,12.006658415075176,644.8411873960855,620.8278705659351,656.8478458111606,608.82121215086,47.66299999999999,7531.8,1.462731352399161,1.4600000000000364,POSITIVE,False
2025-10-03 18:00:00.676670,632.97,659.86,630.88,650.62,5061,634.8656443267665,12.723434328478596,647.5890786552451,622.142209998288,660.3125129837238,609.4187756698093,49.60599999999998,7714.7,0.6560203248344071,17.649999999999977,POSITIVE,False
2025-10-03 22:00:00.676670,650.62,681.38,645.42,674.76,6568,636.8661223488406,17.144173149001855,654.0102954978424,619.7219491998387,671.1544686468443,602.5777760508369,50.66099999999999,7832.4,0.8385679995914407,24.139999999999986,POSITIVE,False
2025-10-04 02:00:00.676670,674.76,682.32,637.94,659.11,3539,638.293086774678,18.765983814298423,657.0590705889765,619.5271029603796,675.8250544032749,600.7611191460812,49.36099999999999,6544.7,0.5407428911944016,-15.649999999999977,NEGATIVE,True
2025-10-04 06:00:00.676670,659.11,685.36,642.58,661.39,5092,643.8649137894478,18.24403971671765,662.1089535061654,625.6208740727301,680.352993222883,607.3768343560125,52.08,6054.5,0.8410273350400529,2.2799999999999727,POSITIVE,True
2025-10-04 10:00:00.676670,661.39,667.58,647.63,657.8,11399,651.1823442528196,14.146000246109994,665.3283444989296,637.0363440067096,679.4743447450396,622.8903437605995,44.126999999999995,6776.5,1.6821367962812661,-3.590000000000032,NEGATIVE,True
2025-10-04 14:00:00.676670,657.8,710.15,621.46,681.3,10078,661.9432462004137,8.33464247494517,670.2778886753589,653.6086037254685,678.612531150304,645.2739612505234,45.928999999999995,6950.9,1.4498841876591522,23.5,POSITIVE,True
2025-10-06 18:00:00.676670,681.3,702.24,660.41,665.52,6748,665.8640690248097,6.975729485281322,672.8397985100911,658.8883395395284,679.8155279953723,651.9126100542471,47.001,7436.2,0.9074527312336946,-15.779999999999973,NEGATIVE,True
2025-10-06 22:00:00.676670,665.52,687.75,654.77,678.23,10319,667.3684308072778,7.683455241258002,675.0518860485358,659.6849755660198,682.7353412897938,652.0015203247618,43.837,7784.7,1.3255488329672307,12.710000000000036,POSITIVE,True
2025-10-07 02:00:00.676670,678.23,701.64,660.4,701.54,2552,669.0813118847609,10.532659419368498,679.6139713041294,658.5486524653924,690.1466307234979,648.0159930460239,41.18300000000001,7237.3,0.3526176889171376,23.309999999999945,POSITIVE,False
2025-10-07 06:00:00.676670,701.54,725.27,669.75,702.81,6660,673.9290165284641,14.38622372142618,688.3152402498903,659.5427928070379,702.7014639713165,645.1565690856117,43.23100000000001,6801.6,0.9791813690896259,1.2699999999999818,POSITIVE,False
2025-10-07 10:00:00.676670,702.81,761.95,692.97,737.41,13327,692.9078661138395,22.711555004902095,715.6194211187417,670.1963111089374,738.3309761236437,647.4847561040353,47.23100000000001,7628.2,1.7470700820639207,34.60000000000002,POSITIVE,False
2025-10-07 14:00:00.676670,737.41,739.37,727.6,731.75,8939,704.8275095959076,26.264207414484417,731.091717010392,678.5633021814232,757.3559244248764,652.2990947669388,44.812,7865.3,1.1365110040303612,-5.659999999999968,NEGATIVE,True
2025-10-07 18:00:00.676670,731.75,760.75,705.25,724.91,3805,711.2105883513881,25.67210078116825,736.8826891325564,685.5384875702198,762.5547899137246,659.8663867890516,45.924,7891.9,0.4821399156096758,-6.840000000000032,NEGATIVE,False
2025-10-07 22:00:00.676670,724.91,740.13,636.3,673.81,11493,712.6814664215267,23.13957950416494,735.8210459256916,689.5418869173618,758.9606254298566,666.4023074131968,52.02900000000001,8532.0,1.3470464135021096,-51.10000000000002,NEGATIVE,False
2025-10-08 02:00:00.676670,673.81,683.48,665.95,678.25,2357,712.1798617462055,25.86315996418991,738.0430217103954,686.3167017820156,763.9061816745852,660.4535418178257,51.787,7627.8,0.3090012847741157,4.440000000000055,POSITIVE,True
2025-10-08 06:00:00.676670,678.25,755.41,603.15,716.52,16791,707.6296074904782,26.59433587703751,734.2239433675156,681.0352716134407,760.8182792445532,654.4409357364032,58.144000000000005,8299.1,2.0232314347338867,38.26999999999998,POSITIVE,False
2025-10-08 10:00:00.676670,716.52,760.86,703.14,723.62,9465,705.6569680857774,26.325849942312004,731.9828180280895,679.3311181434653,758.3086679704014,653.0052682011534,59.733000000000004,8570.8,1.10433098427218,7.100000000000023,POSITIVE,False
2025-10-08 14:00:00.676670,723.62,735.48,684.19,733.53,6214,702.2945237572734,23.992058909995286,726.2865826672687,678.3024648472781,750.278641577264,654.3104059372828,61.564,8160.3,0.7614916118279965,9.909999999999968,POSITIVE,False
2025-10-08 18:00:00.676670,733.53,750.05,704.73,706.75,6969,702.6767815121319,22.166084177809164,724.842865689941,680.5106973343228,747.0089498677503,658.3446131565136,61.971999999999994,8602.0,0.8101604278074866,-26.779999999999973,NEGATIVE,True
2025-10-08 22:00:00.676670,706.75,723.67,673.57,715.0,10693,707.1805713578083,19.999600708975684,727.1801720667839,687.1809706488326,747.1797727757596,667.181369939857,61.429999999999986,9005.3,1.1874118574617172,8.25,POSITIVE,True
2025-10-09 02:00:00.676670,715.0,716.08,697.96,702.43,1702,708.5477563632621,13.542728211381466,722.0904845746436,695.0050281518807,735.6332127860251,681.4622999404992,56.34399999999998,7842.8,0.2170143316162595,-12.57000000000005,NEGATIVE,True
2025-10-09 06:00:00.676670,702.43,718.89,663.4,691.59,4133,713.9513219828467,13.659925925722858,727.6112479085696,700.2913960571238,741.2711738342924,686.631470131401,60.71599999999999,7362.2,0.5613811089076635,-10.839999999999918,NEGATIVE,False
2025-10-09 10:00:00.676670,691.59,718.28,690.51,713.37,10413,708.6490192902004,10.507282483360159,719.1563017735606,698.1417368068402,729.6635842569207,687.6344543234801,57.942999999999984,8023.0,1.297893556026424,21.779999999999973,POSITIVE,True
2025-10-09 14:00:00.676670,713.37,714.79,678.99,695.69,13908,703.9320179988009,10.038676926985381,713.9706949257863,693.8933410718155,724.0093718527717,683.8546641448302,51.13999999999997,8264.5,1.6828604271280778,-17.67999999999995,NEGATIVE,True
2025-10-09 18:00:00.676670,695.69,719.6,689.48,704.06,7898,701.6345680076039,6.241754383001996,707.8763223906059,695.3928136246019,714.1180767736079,689.1510592415999,52.39899999999998,8818.6,0.8956070124509559,8.36999999999989,POSITIVE,True
2025-10-09 22:00:00.676670,704.06,732.43,684.27,694.96,9195,701.519413038724,6.22637567723158,707.7457887159555,695.2930373614925,713.9721643931872,689.0666616842608,41.988999999999976,8059.0,1.1409604169251768,-9.099999999999909,NEGATIVE,True
2025-10-10 02:00:00.676670,694.96,725.36,660.25,704.55,2539,701.1254595239086,6.127542344621806,707.2530018685304,694.9979171792868,713.3805442131522,688.870374834665,42.72799999999997,7366.4,0.3446731103388358,9.589999999999918,POSITIVE,True
2025-10-10 06:00:00.676670,704.55,717.34,702.84,710.4,5238,702.9171226443863,5.573327119874755,708.490449764261,697.3437955245115,714.0637768841358,691.7704684046367,39.04899999999998,7268.8,0.7206141316310808,5.850000000000023,POSITIVE,False
2025-10-10 10:00:00.676670,710.4,760.58,685.34,733.74,5228,704.667537305519,11.1610820695355,715.8286193750545,693.5064552359835,726.98970144459,682.345373166448,42.04099999999998,7094.7,0.7368880995672826,23.340000000000032,POSITIVE,False
2025-10-10 14:00:00.676670,733.74,745.45,688.54,700.89,36027,710.179064599874,10.145576814002833,720.3246414138769,700.0334877858711,730.4702182278796,689.8879109718683,42.722,9628.1,3.7418597646472302,-32.85000000000002,NEGATIVE,True
2025-10-10 18:00:00.676670,700.89,730.53,687.63,700.93,4316,710.6480589887491,10.000387640632031,720.6484466293812,700.647671348117,730.6488342700131,690.647283707485,45.2,9889.5,0.4364224682744325,0.03999999999996362,POSITIVE,True
2025-10-10 22:00:00.676670,700.93,746.94,660.41,680.49,5704,710.2808277450382,11.290085801593841,721.570913546632,698.9907419434444,732.8609993482258,687.7006561418506,48.30400000000001,10046.6,0.5677542651245198,-20.43999999999994,NEGATIVE,True
2025-10-11 02:00:00.676670,680.49,696.5,675.32,693.32,2855,709.8075774828192,13.279946187416718,723.0875236702359,696.5276312954024,736.3674698576526,683.2476851079857,47.645,9290.8,0.30729323631980027,12.830000000000041,POSITIVE,True
2025-10-11 06:00:00.676670,693.32,718.15,656.97,683.36,5989,707.4182175352219,15.40194962406281,722.8201671592847,692.016267911159,738.2221167833475,676.6143182870962,50.18300000000001,8498.9,0.7046794291025897,-9.960000000000036,NEGATIVE,True
2025-10-11 10:00:00.676670,683.36,780.41,622.84,646.75,27228,698.2142377931215,11.523911324813952,709.7381491179354,686.6903264683075,721.2620604427493,675.1664151434936,62.928,10431.9,2.610071032122624,-36.610000000000014,NEGATIVE,False
2025-10-11 14:00:00.676670,646.75,689.11,616.59,671.17,5746,684.5411875458158,15.84992898687095,700.3911165326867,668.6912585589448,716.2410455195577,652.8413295720738,65.364,10087.0,0.5696440963616536,24.41999999999996,POSITIVE,True
2025-10-13 18:00:00.676670,671.17,683.6,664.59,673.5,6752,681.4815975728096,13.009439763607546,694.4910373364172,668.472157809202,707.5004771000247,655.4627180455946,60.754,10508.3,0.6425397067080308,2.330000000000041,POSITIVE,False
2025-10-13 22:00:00.676670,673.5,731.39,657.95,707.29,23069,685.9313818357784,13.713581170448794,699.6449630062273,672.2178006653296,713.358544176676,658.5042194948809,66.648,12291.4,1.8768407179003206,33.789999999999964,POSITIVE,False
2025-10-14 02:00:00.676670,707.29,721.62,685.97,688.36,1980,686.188462542159,15.280415012784509,701.4688775549434,670.9080475293745,716.7492925677279,655.62763251659,62.688999999999986,11966.6,0.1654605318135477,-18.92999999999995,NEGATIVE,True
2025-10-14 06:00:00.676670,688.36,703.1,634.57,668.94,5251,684.8922470701358,16.236374857661104,701.1286219277969,668.6558722124747,717.3649967854581,652.4194973548135,63.85099999999998,8889.0,0.5907301158735516,-19.41999999999996,NEGATIVE,False
2025-10-14 10:00:00.676670,668.94,696.79,641.6,674.1,14087,682.1560464680202,16.58787709945552,698.7439235674758,665.5681693685647,715.3318006669313,648.9802922691092,65.07999999999997,9866.1,1.4278184895754147,5.159999999999968,POSITIVE,True
2025-10-14 14:00:00.676670,674.1,786.24,664.91,691.09,13528,690.8957572899109,18.81625377954539,709.7120110694563,672.0795035103655,728.5282648490016,653.2632497308201,68.55999999999997,10648.5,1.2704136732873175,16.99000000000001,POSITIVE,False
2025-10-14 18:00:00.676670,691.09,712.78,664.99,675.47,5595,692.1319200650817,17.75155029223461,709.8834703573162,674.3803697728471,727.6350206495508,656.6288194806125,71.22099999999998,10922.5,0.5122453650720988,-15.620000000000005,NEGATIVE,True
2025-10-14 22:00:00.676670,675.47,692.43,671.37,684.42,14136,686.8483987760411,17.222542000614318,704.0709407766554,669.6258567754268,721.2934827772698,652.4033147748124,67.20899999999997,11737.2,1.2043758306921581,8.949999999999932,POSITIVE,True
2025-10-15 02:00:00.676670,684.42,688.19,683.92,684.2,1041,686.3853542264811,16.186775500731308,702.5721297272124,670.1985787257498,718.7589052279437,654.0118032250185,51.878999999999984,9118.5,0.11416351373581181,-0.2199999999999136,NEGATIVE,True
2025-10-15 06:00:00.676670,684.2,695.5,649.13,657.15,7887,685.3392486761204,16.505811636443138,701.8450603125635,668.8334370396773,718.3508719490067,652.3276254032342,49.26399999999999,9332.6,0.8451021151661916,-27.050000000000068,NEGATIVE,False
2025-10-15 10:00:00.676670,657.15,683.84,633.61,660.44,12578,683.0901514349189,18.86672740469128,701.9568788396101,664.2234240302276,720.8236062443015,645.3566966255363,52.38599999999999,9915.2,1.2685573664676455,3.2900000000000773,POSITIVE,True
2025-10-15 14:00:00.676670,660.44,744.52,554.37,713.01,21948,672.1281681306217,10.798189148596455,682.9263572792181,661.3299789820253,693.7245464278146,650.5317898334288,64.05699999999999,9803.1,2.238883618447226,52.569999999999936,POSITIVE,False
2025-10-15 18:00:00.676670,713.01,730.58,656.49,676.72,11347,673.7320657025012,11.487168767641247,685.2192344701425,662.24489693486,696.7064032377838,650.7577281672187,67.901,10739.8,1.056537365686512,-36.289999999999964,NEGATIVE,True
2025-10-15 22:00:00.676670,676.72,702.43,571.51,623.93,29596,657.8074451303562,20.159904651449782,677.967349781806,637.6475404789064,698.1272544332558,617.4876358274566,74.14,13174.3,2.2464950699467905,-52.79000000000008,NEGATIVE,False
2025-10-16 02:00:00.676670,623.93,723.95,617.26,669.73,8180,658.6108027806911,18.281168381900578,676.8919711625916,640.3296343987905,695.1731395444922,622.04846601689,79.29,12583.6,0.6500524492196191,45.80000000000007,POSITIVE,True
2025-10-16 06:00:00.676670,669.73,674.19,663.41,668.9,3591,658.2496483646645,18.33684290650305,676.5864912711676,639.9128054581614,694.9233341776705,621.5759625516584,68.23500000000001,11589.9,0.309838738901975,-0.8300000000000409,NEGATIVE,True
2025-10-16 10:00:00.676670,668.9,713.29,666.31,692.75,12204,662.6687731678677,20.746564204616647,683.4153373724844,641.922208963251,704.1619015771009,621.1756447586345,68.15400000000002,12250.8,0.9961798413164855,23.850000000000023,POSITIVE,True
2025-10-16 14:00:00.676670,692.75,709.66,676.26,689.51,11454,664.7503926831822,22.55992165733659,687.3103143405189,642.1904710258456,709.8702359978554,619.630549368509,69.38800000000002,11982.6,0.955886034750388,-3.240000000000009,NEGATIVE,True
2025-10-16 18:00:00.676670,689.51,701.05,680.47,689.43,6089,663.240901416505,22.879455510226272,686.1203569267313,640.3614459062787,708.9998124369575,617.4819903960525,71.019,12487.4,0.48761151240450373,-0.08000000000004093,NEGATIVE,False
2025-10-16 22:00:00.676670,689.43,711.59,615.03,649.38,19364,676.6698633969537,14.293245244856138,690.9631086418099,662.3766181520975,705.2563538866659,648.0833729072415,76.03800000000001,13635.1,1.4201582679995013,-40.049999999999955,NEGATIVE,False
2025-10-17 02:00:00.676670,649.38,672.08,638.96,671.57,3314,676.6633593378082,15.808516973102323,692.4718763109105,660.8548423647059,708.2803932840128,645.0463253916035,74.32700000000001,12708.7,0.2607662467443562,22.190000000000055,POSITIVE,True
2025-10-17 06:00:00.676670,671.57,680.95,650.19,654.53,3015,676.36711014911,16.741937285572753,693.1090474346827,659.6251728635373,709.8509847202555,642.8832355779645,58.38800000000001,10815.4,0.2787691624905228,-17.040000000000077,NEGATIVE,True
2025-10-17 10:00:00.676670,654.53,661.24,599.6,606.34,23227,654.8576311632035,25.45246398608499,680.3100951492885,629.4051671771184,705.7625591353734,603.9527031910335,57.14300000000001,12003.4,1.9350350733958712,-48.18999999999994,NEGATIVE,False
2025-10-17 14:00:00.676670,606.34,642.94,595.14,603.77,12280,641.1020672026631,28.32280083973715,669.4248680424002,612.7792663629259,697.7476688821374,584.4564655231887,48.83100000000002,10271.8,1.19550614303238,-2.57000000000005,NEGATIVE,False
2025-10-17 18:00:00.676670,603.77,675.23,593.06,638.39,11645,636.1023408149724,21.174840915052915,657.2771817300253,614.9274998999196,678.4520226450783,593.7526589848666,46.37900000000002,10618.3,1.0966915607959844,34.620000000000005,POSITIVE,True
2025-10-17 22:00:00.676670,638.39,653.83,600.59,647.86,12303,629.0846400847217,19.681767018308857,648.7664071030306,609.4028730664129,668.4481741213394,589.721106048104,50.625000000000014,11489.5,1.0708037773619392,9.470000000000027,POSITIVE,False
2025-10-18 02:00:00.676670,647.86,651.84,638.76,641.7,1754,627.8545743543431,16.783268343690622,644.6378426980336,611.0713060106525,661.4211110417243,594.2880376669618,47.235000000000014,10444.5,0.16793527694001628,-6.159999999999968,NEGATIVE,True
2025-10-18 06:00:00.676670,641.7,650.12,623.12,626.82,7664,626.9765188099836,10.688348328906562,637.6648671388903,616.288170481077,648.3532154677968,605.5998221521705,46.59500000000001,10065.5,0.7614127465103572,-14.879999999999995,NEGATIVE,False
2025-10-18 10:00:00.676670,626.82,628.6,602.37,623.45,6582,627.9011508513951,11.453194880163544,639.3543457315586,616.4479559712315,650.8075406117222,604.994761091068,47.160000000000025,10114.8,0.650729623917428,-3.3700000000000045,NEGATIVE,False
2025-10-18 14:00:00.676670,623.45,635.7,598.43,612.14,7012,629.6861950596252,11.05249127271197,640.7386863323372,618.6337037869132,651.7911776050491,607.5812125142013,41.23100000000003,8879.6,0.7896752105950718,-11.31000000000006,NEGATIVE,False
2025-10-20 18:00:00.676670,612.14,629.47,611.42,623.64,3455,627.1933084859428,11.15519370816628,638.3485021941091,616.0381147777765,649.5036959022754,604.8829210696102,39.72400000000003,8893.7,0.38847723669563844,11.5,POSITIVE,True
2025-10-20 22:00:00.676670,623.64,634.79,582.03,604.67,13003,618.4438589646145,13.311431803781336,631.7552907683959,605.1324271608331,645.0667225721771,591.8209953570519,41.924000000000035,9892.5,1.3144301238311853,-18.970000000000027,NEGATIVE,True
2025-10-21 02:00:00.676670,604.67,624.55,601.38,610.11,3382,616.8197188833196,9.032729971653376,625.852448854973,607.7869889116663,634.8851788266264,598.7542589400128,38.077000000000034,7908.0,0.4276681841173495,5.440000000000055,POSITIVE,True
2025-10-21 06:00:00.676670,610.11,626.5,603.92,616.31,4181,613.3128513447649,4.961450803358222,618.2743021481232,608.3514005414066,623.2357529514813,603.3899497380485,35.55500000000003,7098.1,0.5890308674152238,6.199999999999932,POSITIVE,False
2025-10-21 10:00:00.676670,616.31,644.17,541.76,573.86,23251,601.2844396138826,12.266351520713448,613.550791134596,589.0180880931691,625.8171426553095,576.7517365724557,37.57900000000002,8258.7,2.8153341324905856,-42.44999999999993,NEGATIVE,True
2025-10-21 14:00:00.676670,573.86,605.54,552.07,600.68,20355,595.2470722738946,15.060877120198482,610.307949394093,580.1861951536961,625.3688265142915,565.1253180334976,37.60200000000001,9063.9,2.245722040181379,26.819999999999936,POSITIVE,True
